 날짜,시간,청운효자동
 20191008, 1100, 12.400000 
 20191008, 1200, 11.500000 
 20191008, 1300, 10.900000 
 20191008, 1400, 10.500000 
 20191008, 1500, 10.000000 
 20191008, 1600, 9.800000 
 20191008, 1700, 9.200000 
 20191008, 1800, 8.500000 
 20191008, 1900, 8.300000 
 20191008, 2000, 8.000000 
 20191008, 2100, 7.700000 
 20191008, 2200, 9.000000 
 20191008, 2300, 12.500000 
 20191009, 0000, 15.900000 
 20191009, 0100, 17.600000 
 20191009, 0200, 18.600000 
 20191009, 0300, 19.400000 
 20191009, 0400, 20.200001 
 20191009, 0500, 19.400000 
 20191009, 0600, 19.600000 
 20191009, 0700, 19.100000 
 20191009, 0800, 16.799999 
 20191009, 0900, 15.200000 
 20191009, 1000, 14.200000 
 20191009, 1100, 13.500000 
 20191009, 1200, 12.700000 
 20191009, 1300, 12.100000 
 20191009, 1400, 11.500000 
 20191009, 1500, 11.100000 
 20191009, 1600, 10.700000 
 20191009, 1700, 10.800000 
 20191009, 1800, 10.800000 
 20191009, 1900, 11.000000 
 20191009, 2000, 11.000000 
 20191009, 2100, 11.200000 
 20191009, 2200, 12.000000 
 20191009, 2300, 13.300000 
 20191010, 0000, 14.400000 
 20191010, 0100, 15.400000 
 20191010, 0200, 16.799999 
 20191010, 0300, 18.799999 
 20191010, 0400, 19.400000 
 20191010, 0500, 19.799999 
 20191010, 0600, 19.400000 
 20191010, 0700, 18.900000 
 20191010, 0800, 18.200001 
 20191010, 0900, 17.200001 
 20191010, 1000, 17.000000 
 20191010, 1100, 16.299999 
 20191010, 1200, 15.800000 
 20191010, 1300, 15.400000 
 20191010, 1400, 15.800000 
 20191010, 1500, 15.100000 
 20191010, 1600, 14.500000 
 20191010, 1700, 14.000000 
 20191010, 1800, 13.700000 
 20191010, 1900, 13.400000 
 20191010, 2000, 13.200000 
 20191010, 2100, 13.000000 
 20191010, 2200, 13.900000 
 20191010, 2300, 16.500000 
 20191011, 0000, 18.700001 
 20191011, 0100, 21.100000 
 20191011, 0200, 22.500000 
 20191011, 0300, 23.700001 
 20191011, 0400, 24.799999 
 20191011, 0500, 25.500000 
 20191011, 0600, 25.600000 
 20191011, 0700, 24.500000 
 20191011, 0800, 22.299999 
 20191011, 0900, 21.000000 
 20191011, 1000, 20.200001 
 20191011, 1100, 19.500000 
 20191011, 1200, 18.700001 
 20191011, 1300, 17.900000 
 20191011, 1400, 16.900000 
 20191011, 1500, 16.400000 
 20191011, 1600, 16.100000 
 20191011, 1700, 16.299999 
 20191011, 1800, 16.000000 
 20191011, 1900, 15.600000 
 20191011, 2000, 15.700000 
 20191011, 2100, 15.600000 
 20191011, 2200, 16.700001 
 20191011, 2300, 18.900000 
 20191012, 0000, 20.500000 
 20191012, 0100, 22.299999 
 20191012, 0200, 22.400000 
 20191012, 0300, 23.200001 
 20191012, 0400, 22.900000 
 20191012, 0500, 22.700001 
 20191012, 0600, 21.400000 
 20191012, 0700, 19.799999 
 20191012, 0800, 17.700001 
 20191012, 0900, 16.700001 
 20191012, 1000, 15.900000 
 20191012, 1100, 15.300000 
 20191012, 1200, 14.500000 
 20191012, 1300, 13.700000 
 20191012, 1400, 13.200000 
 20191012, 1500, 13.500000 
 20191012, 1600, 13.300000 
 20191012, 1700, 12.700000 
 20191012, 1800, 12.100000 
 20191012, 1900, 12.100000 
 20191012, 2000, 12.500000 
 20191012, 2100, 12.500000 
 20191012, 2200, 14.000000 
 20191012, 2300, 16.100000 
 20191013, 0000, 18.100000 
 20191013, 0100, 19.600000 
 20191013, 0200, 20.600000 
 20191013, 0300, 21.400000 
 20191013, 0400, 22.900000 
 20191013, 0500, 23.799999 
 20191013, 0600, 23.299999 
 20191013, 0700, 22.100000 
 20191013, 0800, 20.100000 
 20191013, 0900, 18.900000 
 20191013, 1000, 17.600000 
 20191013, 1100, 16.900000 
 20191013, 1200, 16.299999 
 20191013, 1300, 15.600000 
 20191013, 1400, 15.300000 
 20191013, 1500, 14.800000 
 20191013, 1600, 14.300000 
 20191013, 1700, 13.700000 
 20191013, 1800, 13.400000 
 20191013, 1900, 13.100000 
 20191013, 2000, 12.900000 
 20191013, 2100, 12.800000 
 20191013, 2200, 14.300000 
 20191013, 2300, 14.900000 
 20191014, 0000, 15.800000 
 20191014, 0100, 17.000000 
 20191014, 0200, 17.500000 
 20191014, 0300, 18.500000 
 20191014, 0400, 19.400000 
 20191014, 0500, 19.200001 
 20191014, 0600, 18.200001 
 20191014, 0700, 16.700001 
 20191014, 0800, 14.700000 
 20191014, 0900, 13.600000 
 20191014, 1000, 12.700000 
 20191014, 1100, 11.700000 
 20191014, 1200, 10.900000 
 20191014, 1300, 10.100000 
 20191014, 1400, 9.400000 
 20191014, 1500, 8.900000 
 20191014, 1600, 8.900000 
 20191014, 1700, 9.000000 
 20191014, 1800, 9.300000 
 20191014, 1900, 9.500000 
 20191014, 2000, 10.000000 
 20191014, 2100, 10.900000 
 20191014, 2200, 12.500000 
 20191014, 2300, 15.000000 
 20191015, 0000, 16.900000 
 20191015, 0100, 18.400000 
 20191015, 0200, 19.500000 
 20191015, 0300, 19.700001 
 20191015, 0400, 20.000000 
 20191015, 0500, 18.700001 
 20191015, 0600, 19.100000 
 20191015, 0700, 18.100000 
 20191015, 0800, 17.100000 
 20191015, 0900, 16.200001 
 20191015, 1000, 15.500000 
 20191015, 1100, 14.500000 
 20191015, 1200, 13.800000 
 20191015, 1300, 13.300000 
 20191015, 1400, 12.400000 
 20191015, 1500, 11.700000 
 20191015, 1600, 11.400000 
 20191015, 1700, 10.800000 
 20191015, 1800, 10.200000 
 20191015, 1900, 9.800000 
 20191015, 2000, 9.300000 
 20191015, 2100, 9.100000 
 20191015, 2200, 10.200000 
 20191015, 2300, 13.200000 
 20191016, 0000, 15.800000 
 20191016, 0100, 17.600000 
 20191016, 0200, 19.100000 
 20191016, 0300, 19.799999 
 20191016, 0400, 19.799999 
 20191016, 0500, 19.900000 
 20191016, 0600, 18.900000 
 20191016, 0700, 17.500000 
 20191016, 0800, 16.000000 
 20191016, 0900, 15.200000 
 20191016, 1000, 14.800000 
 20191016, 1100, 14.500000 
 20191016, 1200, 14.600000 
 20191016, 1300, 14.400000 
 20191016, 1400, 14.000000 
 20191016, 1500, 13.600000 
 20191016, 1600, 12.900000 
 20191016, 1700, 12.500000 
 20191016, 1800, 11.900000 
 20191016, 1900, 11.400000 
 20191016, 2000, 11.300000 
 20191016, 2100, 11.300000 
 20191016, 2200, 12.400000 
 20191016, 2300, 14.100000 
 20191017, 0000, 15.600000 
 20191017, 0100, 17.299999 
 20191017, 0200, 18.400000 
 20191017, 0300, 19.500000 
 20191017, 0400, 20.600000 
 20191017, 0500, 21.200001 
 20191017, 0600, 20.900000 
 20191017, 0700, 20.000000 
 20191017, 0800, 18.100000 
 20191017, 0900, 16.500000 
 20191017, 1000, 15.600000 
 20191017, 1100, 14.800000 
 20191017, 1200, 14.100000 
 20191017, 1300, 13.600000 
 20191017, 1400, 13.200000 
 20191017, 1500, 12.700000 
 20191017, 1600, 12.500000 
 20191017, 1700, 12.300000 
 20191017, 1800, 12.100000 
 20191017, 1900, 12.300000 
 20191017, 2000, 12.500000 
 20191017, 2100, 12.600000 
 20191017, 2200, 13.700000 
 20191017, 2300, 16.100000 
 20191018, 0000, 18.100000 
 20191018, 0100, 19.400000 
 20191018, 0200, 21.400000 
 20191018, 0300, 22.200001 
 20191018, 0400, 22.200001 
 20191018, 0500, 22.400000 
 20191018, 0600, 21.700001 
 20191018, 0700, 21.000000 
 20191018, 0800, 19.400000 
 20191018, 0900, 18.700001 
 20191018, 1000, 18.000000 
 20191018, 1100, 17.100000 
 20191018, 1200, 16.799999 
 20191018, 1300, 16.200001 
 20191018, 1400, 15.600000 
 20191018, 1500, 15.400000 
 20191018, 1600, 14.500000 
 20191018, 1700, 13.800000 
 20191018, 1800, 13.400000 
 20191018, 1900, 13.000000 
 20191018, 2000, 12.600000 
 20191018, 2100, 12.200000 
 20191018, 2200, 13.200000 
 20191018, 2300, 16.299999 
 20191019, 0000, 18.900000 
 20191019, 0100, 20.600000 
 20191019, 0200, 21.500000 
 20191019, 0300, 21.600000 
 20191019, 0400, 22.700001 
 20191019, 0500, 22.500000 
 20191019, 0600, 22.600000 
 20191019, 0700, 20.700001 
 20191019, 0800, 18.700001 
 20191019, 0900, 17.400000 
 20191019, 1000, 16.700001 
 20191019, 1100, 16.400000 
 20191019, 1200, 15.800000 
 20191019, 1300, 15.300000 
 20191019, 1400, 14.800000 
 20191019, 1500, 14.200000 
 20191019, 1600, 13.700000 
 20191019, 1700, 13.300000 
 20191019, 1800, 12.900000 
 20191019, 1900, 12.600000 
 20191019, 2000, 12.200000 
 20191019, 2100, 12.000000 
 20191019, 2200, 12.700000 
 20191019, 2300, 15.000000 
 20191020, 0000, 17.200001 
 20191020, 0100, 19.000000 
 20191020, 0200, 20.400000 
 20191020, 0300, 21.799999 
 20191020, 0400, 22.299999 
 20191020, 0500, 22.799999 
 20191020, 0600, 22.299999 
 20191020, 0700, 20.700001 
 20191020, 0800, 18.799999 
 20191020, 0900, 17.700001 
 20191020, 1000, 16.799999 
 20191020, 1100, 16.000000 
 20191020, 1200, 15.200000 
 20191020, 1300, 14.600000 
 20191020, 1400, 14.000000 
 20191020, 1500, 13.300000 
 20191020, 1600, 13.000000 
 20191020, 1700, 12.300000 
 20191020, 1800, 11.900000 
 20191020, 1900, 11.600000 
 20191020, 2000, 11.100000 
 20191020, 2100, 11.000000 
 20191020, 2200, 11.800000 
 20191020, 2300, 14.500000 
 20191021, 0000, 17.500000 
 20191021, 0100, 17.600000 
 20191021, 0200, 21.900000 
 20191021, 0300, 21.000000 
 20191021, 0400, 20.100000 
 20191021, 0500, 24.100000 
 20191021, 0600, 21.400000 
 20191021, 0700, 19.900000 
 20191021, 0800, 20.200001 
 20191021, 0900, 19.200001 
 20191021, 1000, 18.200001 
 20191021, 1100, 17.500000 
 20191021, 1200, 16.600000 
 20191021, 1300, 16.000000 
 20191021, 1400, 15.500000 
 20191021, 1500, 14.700000 
 20191021, 1600, 14.600000 
 20191021, 1700, 14.400000 
 20191021, 1800, 14.000000 
 20191021, 1900, 13.900000 
 20191021, 2000, 13.600000 
 20191021, 2100, 13.400000 
 20191021, 2200, 14.400000 
 20191021, 2300, 16.700001 
 20191022, 0000, 18.900000 
 20191022, 0100, 20.500000 
 20191022, 0200, 21.900000 
 20191022, 0300, 22.900000 
 20191022, 0400, 24.000000 
 20191022, 0500, 24.200001 
 20191022, 0600, 23.299999 
 20191022, 0700, 22.400000 
 20191022, 0800, 20.500000 
 20191022, 0900, 19.100000 
 20191022, 1000, 18.600000 
 20191022, 1100, 17.900000 
 20191022, 1200, 17.000000 
 20191022, 1300, 16.400000 
 20191022, 1400, 15.600000 
 20191022, 1500, 15.100000 
 20191022, 1600, 14.700000 
 20191022, 1700, 14.600000 
 20191022, 1800, 14.500000 
 20191022, 1900, 14.700000 
 20191022, 2000, 14.500000 
 20191022, 2100, 14.400000 
 20191022, 2200, 14.900000 
 20191022, 2300, 15.700000 
 20191023, 0000, 17.100000 
 20191023, 0100, 18.200001 
 20191023, 0200, 19.200001 
 20191023, 0300, 20.000000 
 20191023, 0400, 20.600000 
 20191023, 0500, 20.600000 
 20191023, 0600, 20.100000 
 20191023, 0700, 19.299999 
 20191023, 0800, 18.400000 
 20191023, 0900, 17.600000 
 20191023, 1000, 16.900000 
 20191023, 1100, 16.900000 
 20191023, 1200, 16.900000 
 20191023, 1300, 16.600000 
 20191023, 1400, 16.000000 
 20191023, 1500, 15.500000 
 20191023, 1600, 15.300000 
 20191023, 1700, 15.600000 
 20191023, 1800, 15.400000 
 20191023, 1900, 15.700000 
 20191023, 2000, 15.400000 
 20191023, 2100, 15.400000 
 20191023, 2200, 16.200001 
 20191023, 2300, 17.299999 
 20191024, 0000, 18.100000 
 20191024, 0100, 20.200001 
 20191024, 0200, 21.500000 
 20191024, 0300, 22.500000 
 20191024, 0400, 23.200001 
 20191024, 0500, 23.400000 
 20191024, 0600, 23.100000 
 20191024, 0700, 21.500000 
 20191024, 0800, 20.200001 
 20191024, 0900, 19.400000 
 20191024, 1000, 18.400000 
 20191024, 1100, 17.500000 
 20191024, 1200, 16.900000 
 20191024, 1300, 16.500000 
 20191024, 1400, 15.500000 
 20191024, 1500, 14.800000 
 20191024, 1600, 14.200000 
 20191024, 1700, 13.900000 
 20191024, 1800, 13.600000 
 20191024, 1900, 13.600000 
 20191024, 2000, 13.800000 
 20191024, 2100, 14.100000 
 20191024, 2200, 14.300000 
 20191024, 2300, 17.100000 
 20191025, 0000, 19.200001 
 20191025, 0100, 20.200001 
 20191025, 0200, 21.700001 
 20191025, 0300, 21.500000 
 20191025, 0400, 21.500000 
 20191025, 0500, 20.900000 
 20191025, 0600, 20.100000 
 20191025, 0700, 18.500000 
 20191025, 0800, 17.600000 
 20191025, 0900, 17.500000 
 20191025, 1000, 17.200001 
 20191025, 1100, 15.800000 
 20191025, 1200, 15.200000 
 20191025, 1300, 14.100000 
 20191025, 1400, 12.600000 
 20191025, 1500, 11.800000 
 20191025, 1600, 10.800000 
 20191025, 1700, 9.600000 
 20191025, 1800, 8.300000 
 20191025, 1900, 7.500000 
 20191025, 2000, 6.800000 
 20191025, 2100, 6.800000 
 20191025, 2200, 7.200000 
 20191025, 2300, 8.900000 
 20191026, 0000, 10.000000 
 20191026, 0100, 11.900000 
 20191026, 0200, 13.000000 
 20191026, 0300, 14.300000 
 20191026, 0400, 14.000000 
 20191026, 0500, 13.300000 
 20191026, 0600, 13.700000 
 20191026, 0700, 12.100000 
 20191026, 0800, 10.700000 
 20191026, 0900, 10.100000 
 20191026, 1000, 9.500000 
 20191026, 1100, 8.900000 
 20191026, 1200, 8.500000 
 20191026, 1300, 7.800000 
 20191026, 1400, 7.300000 
 20191026, 1500, 6.700000 
 20191026, 1600, 6.200000 
 20191026, 1700, 5.600000 
 20191026, 1800, 5.300000 
 20191026, 1900, 5.100000 
 20191026, 2000, 5.000000 
 20191026, 2100, 4.800000 
 20191026, 2200, 5.500000 
 20191026, 2300, 8.700000 
 20191027, 0000, 12.100000 
 20191027, 0100, 14.800000 
 20191027, 0200, 15.600000 
 20191027, 0300, 16.100000 
 20191027, 0400, 17.100000 
 20191027, 0500, 17.400000 
 20191027, 0600, 16.799999 
 20191027, 0700, 15.200000 
 20191027, 0800, 13.800000 
 20191027, 0900, 12.900000 
 20191027, 1000, 12.100000 
 20191027, 1100, 11.400000 
 20191027, 1200, 10.900000 
 20191027, 1300, 10.500000 
 20191027, 1400, 9.800000 
 20191027, 1500, 9.500000 
 20191027, 1600, 8.900000 
 20191027, 1700, 8.300000 
 20191027, 1800, 8.000000 
 20191027, 1900, 7.500000 
 20191027, 2000, 7.600000 
 20191027, 2100, 7.500000 
 20191027, 2200, 8.600000 
 20191027, 2300, 10.900000 
 20191028, 0000, 14.000000 
 20191028, 0100, 16.299999 
 20191028, 0200, 17.299999 
 20191028, 0300, 17.400000 
 20191028, 0400, 17.600000 
 20191028, 0500, 16.799999 
 20191028, 0600, 16.500000 
 20191028, 0700, 16.200001 
 20191028, 0800, 15.600000 
 20191028, 0900, 15.000000 
 20191028, 1000, 14.700000 
 20191028, 1100, 14.600000 
 20191028, 1200, 13.900000 
 20191028, 1300, 13.200000 
 20191028, 1400, 13.000000 
 20191028, 1500, 13.100000 
 20191028, 1600, 12.600000 
 20191028, 1700, 11.900000 
 20191028, 1800, 11.200000 
 20191028, 1900, 10.400000 
 20191028, 2000, 10.100000 
 20191028, 2100, 9.700000 
 20191028, 2200, 10.300000 
 20191028, 2300, 12.700000 
 20191029, 0000, 15.000000 
 20191029, 0100, 15.500000 
 20191029, 0200, 17.000000 
 20191029, 0300, 17.400000 
 20191029, 0400, 16.200001 
 20191029, 0500, 16.900000 
 20191029, 0600, 16.500000 
 20191029, 0700, 14.700000 
 20191029, 0800, 13.500000 
 20191029, 0900, 12.500000 
 20191029, 1000, 11.400000 
 20191029, 1100, 10.400000 
 20191029, 1200, 9.700000 
 20191029, 1300, 8.700000 
 20191029, 1400, 7.900000 
 20191029, 1500, 7.700000 
 20191029, 1600, 6.900000 
 20191029, 1700, 6.500000 
 20191029, 1800, 5.900000 
 20191029, 1900, 5.600000 
 20191029, 2000, 5.500000 
 20191029, 2100, 5.000000 
 20191029, 2200, 5.800000 
 20191029, 2300, 8.900000 
 20191030, 0000, 12.400000 
 20191030, 0100, 14.800000 
 20191030, 0200, 16.000000 
 20191030, 0300, 16.900000 
 20191030, 0400, 17.100000 
 20191030, 0500, 17.600000 
 20191030, 0600, 16.900000 
 20191030, 0700, 15.200000 
 20191030, 0800, 13.600000 
 20191030, 0900, 12.900000 
 20191030, 1000, 12.100000 
 20191030, 1100, 11.400000 
 20191030, 1200, 11.000000 
 20191030, 1300, 10.700000 
 20191030, 1400, 10.200000 
 20191030, 1500, 9.800000 
 20191030, 1600, 9.300000 
 20191030, 1700, 9.200000 
 20191030, 1800, 9.300000 
 20191030, 1900, 8.900000 
 20191030, 2000, 8.600000 
 20191030, 2100, 8.400000 
 20191030, 2200, 9.700000 
 20191030, 2300, 12.200000 
 20191031, 0000, 14.300000 
 20191031, 0100, 17.299999 
 20191031, 0200, 18.799999 
 20191031, 0300, 19.299999 
 20191031, 0400, 19.100000 
 20191031, 0500, 19.400000 
 20191031, 0600, 19.100000 
 20191031, 0700, 18.200001 
 20191031, 0800, 17.500000 
 20191031, 0900, 17.299999 
 20191031, 1000, 17.299999 
 20191031, 1100, 16.900000 
 20191031, 1200, 16.700001 
 20191031, 1300, 16.400000 
 20191031, 1400, 15.700000 
 20191031, 1500, 15.200000 
 20191031, 1600, 15.000000 
 20191031, 1700, 14.300000 
 20191031, 1800, 14.000000 
 20191031, 1900, 13.300000 
 20191031, 2000, 12.800000 
 20191031, 2100, 12.200000 
 20191031, 2200, 12.200000 
 20191031, 2300, 13.500000 
 20191101, 0000, 14.800000 
 20191101, 0100, 16.500000 
 20191101, 0200, 18.100000 
 20191101, 0300, 18.900000 
 20191101, 0400, 20.500000 
 20191101, 0500, 20.400000 
 20191101, 0600, 20.000000 
 20191101, 0700, 17.500000 
 20191101, 0800, 15.800000 
 20191101, 0900, 14.700000 
 20191101, 1000, 13.600000 
 20191101, 1100, 12.800000 
 20191101, 1200, 12.300000 
 20191101, 1300, 12.000000 
 20191101, 1400, 11.300000 
 20191101, 1500, 10.500000 
 20191101, 1600, 9.900000 
 20191101, 1700, 9.500000 
 20191101, 1800, 9.100000 
 20191101, 1900, 8.600000 
 20191101, 2000, 8.400000 
 20191101, 2100, 8.300000 
 20191101, 2200, 9.600000 
 20191101, 2300, 12.100000 
 20191102, 0000, 14.300000 
 20191102, 0100, 15.600000 
 20191102, 0200, 16.600000 
 20191102, 0300, 18.200001 
 20191102, 0400, 18.400000 
 20191102, 0500, 18.400000 
 20191102, 0600, 17.700001 
 20191102, 0700, 16.900000 
 20191102, 0800, 15.700000 
 20191102, 0900, 15.000000 
 20191102, 1000, 14.500000 
 20191102, 1100, 14.300000 
 20191102, 1200, 13.900000 
 20191102, 1300, 13.300000 
 20191102, 1400, 13.300000 
 20191102, 1500, 12.900000 
 20191102, 1600, 12.600000 
 20191102, 1700, 12.100000 
 20191102, 1800, 11.400000 
 20191102, 1900, 10.800000 
 20191102, 2000, 10.100000 
 20191102, 2100, 9.500000 
 20191102, 2200, 9.700000 
 20191102, 2300, 11.600000 
 20191103, 0000, 14.700000 
 20191103, 0100, 17.000000 
 20191103, 0200, 19.299999 
 20191103, 0300, 19.900000 
 20191103, 0400, 21.500000 
 20191103, 0500, 21.799999 
 20191103, 0600, 19.900000 
 20191103, 0700, 18.500000 
 20191103, 0800, 16.700001 
 20191103, 0900, 15.600000 
 20191103, 1000, 14.500000 
 20191103, 1100, 13.800000 
 20191103, 1200, 13.300000 
 20191103, 1300, 12.700000 
 20191103, 1400, 12.000000 
 20191103, 1500, 11.500000 
 20191103, 1600, 11.000000 
 20191103, 1700, 10.600000 
 20191103, 1800, 10.300000 
 20191103, 1900, 9.900000 
 20191103, 2000, 9.600000 
 20191103, 2100, 9.200000 
 20191103, 2200, 10.100000 
 20191103, 2300, 12.700000 
 20191104, 0000, 14.800000 
 20191104, 0100, 16.200001 
 20191104, 0200, 17.799999 
 20191104, 0300, 18.700001 
 20191104, 0400, 19.100000 
 20191104, 0500, 20.200001 
 20191104, 0600, 19.600000 
 20191104, 0700, 17.400000 
 20191104, 0800, 15.600000 
 20191104, 0900, 14.500000 
 20191104, 1000, 13.900000 
 20191104, 1100, 13.200000 
 20191104, 1200, 12.400000 
 20191104, 1300, 11.700000 
 20191104, 1400, 11.300000 
 20191104, 1500, 10.900000 
 20191104, 1600, 10.200000 
 20191104, 1700, 9.600000 
 20191104, 1800, 9.200000 
 20191104, 1900, 8.900000 
 20191104, 2000, 8.600000 
 20191104, 2100, 8.400000 
 20191104, 2200, 8.800000 
 20191104, 2300, 11.300000 
 20191105, 0000, 12.500000 
 20191105, 0100, 13.700000 
 20191105, 0200, 15.800000 
 20191105, 0300, 17.000000 
 20191105, 0400, 17.799999 
 20191105, 0500, 18.299999 
 20191105, 0600, 17.799999 
 20191105, 0700, 15.500000 
 20191105, 0800, 14.100000 
 20191105, 0900, 13.000000 
 20191105, 1000, 12.100000 
 20191105, 1100, 11.300000 
 20191105, 1200, 11.000000 
 20191105, 1300, 10.600000 
 20191105, 1400, 10.200000 
 20191105, 1500, 9.400000 
 20191105, 1600, 8.800000 
 20191105, 1700, 8.400000 
 20191105, 1800, 7.700000 
 20191105, 1900, 7.100000 
 20191105, 2000, 6.600000 
 20191105, 2100, 6.400000 
 20191105, 2200, 6.800000 
 20191105, 2300, 9.300000 
 20191106, 0000, 11.200000 
 20191106, 0100, 13.300000 
 20191106, 0200, 14.800000 
 20191106, 0300, 15.800000 
 20191106, 0400, 16.299999 
 20191106, 0500, 15.800000 
 20191106, 0600, 14.800000 
 20191106, 0700, 13.800000 
 20191106, 0800, 12.400000 
 20191106, 0900, 11.700000 
 20191106, 1000, 11.300000 
 20191106, 1100, 10.800000 
 20191106, 1200, 10.100000 
 20191106, 1300, 10.200000 
 20191106, 1400, 10.000000 
 20191106, 1500, 9.300000 
 20191106, 1600, 9.000000 
 20191106, 1700, 8.600000 
 20191106, 1800, 8.200000 
 20191106, 1900, 7.600000 
 20191106, 2000, 7.200000 
 20191106, 2100, 7.000000 
 20191106, 2200, 7.400000 
 20191106, 2300, 9.400000 
 20191107, 0000, 10.400000 
 20191107, 0100, 11.500000 
 20191107, 0200, 13.000000 
 20191107, 0300, 13.400000 
 20191107, 0400, 13.300000 
 20191107, 0500, 13.100000 
 20191107, 0600, 12.700000 
 20191107, 0700, 10.900000 
 20191107, 0800, 9.600000 
 20191107, 0900, 8.900000 
 20191107, 1000, 8.100000 
 20191107, 1100, 7.300000 
 20191107, 1200, 6.700000 
 20191107, 1300, 5.800000 
 20191107, 1400, 5.000000 
 20191107, 1500, 4.700000 
 20191107, 1600, 3.500000 
 20191107, 1700, 2.600000 
 20191107, 1800, 2.100000 
 20191107, 1900, 1.900000 
 20191107, 2000, 1.500000 
 20191107, 2100, 1.300000 
 20191107, 2200, 1.900000 
 20191107, 2300, 4.400000 
 20191108, 0000, 7.600000 
 20191108, 0100, 10.200000 
 20191108, 0200, 11.200000 
 20191108, 0300, 11.900000 
 20191108, 0400, 12.400000 
 20191108, 0500, 12.300000 
 20191108, 0600, 12.100000 
 20191108, 0700, 10.400000 
 20191108, 0800, 9.300000 
 20191108, 0900, 8.100000 
 20191108, 1000, 7.100000 
 20191108, 1100, 6.900000 
 20191108, 1200, 6.600000 
 20191108, 1300, 6.200000 
 20191108, 1400, 5.700000 
 20191108, 1500, 5.400000 
 20191108, 1600, 5.200000 
 20191108, 1700, 4.600000 
 20191108, 1800, 4.000000 
 20191108, 1900, 3.900000 
 20191108, 2000, 3.900000 
 20191108, 2100, 3.500000 
 20191108, 2200, 3.800000 
 20191108, 2300, 6.700000 
 20191109, 0000, 10.800000 
 20191109, 0100, 12.700000 
 20191109, 0200, 13.800000 
 20191109, 0300, 15.700000 
 20191109, 0400, 16.500000 
 20191109, 0500, 16.500000 
 20191109, 0600, 16.100000 
 20191109, 0700, 14.200000 
 20191109, 0800, 12.600000 
 20191109, 0900, 11.300000 
 20191109, 1000, 10.500000 
 20191109, 1100, 10.100000 
 20191109, 1200, 9.200000 
 20191109, 1300, 8.700000 
 20191109, 1400, 8.000000 
 20191109, 1500, 7.300000 
 20191109, 1600, 6.800000 
 20191109, 1700, 6.500000 
 20191109, 1800, 6.300000 
 20191109, 1900, 6.400000 
 20191109, 2000, 6.800000 
 20191109, 2100, 6.900000 
 20191109, 2200, 7.300000 
 20191109, 2300, 8.500000 
 20191110, 0000, 9.200000 
 20191110, 0100, 10.500000 
 20191110, 0200, 11.200000 
 20191110, 0300, 12.800000 
 20191110, 0400, 14.600000 
 20191110, 0500, 15.200000 
 20191110, 0600, 15.000000 
 20191110, 0700, 13.800000 
 20191110, 0800, 13.400000 
 20191110, 0900, 11.500000 
 20191110, 1000, 9.900000 
 20191110, 1100, 9.900000 
 20191110, 1200, 9.400000 
 20191110, 1300, 9.400000 
 20191110, 1400, 9.400000 
 20191110, 1500, 9.400000 
 20191110, 1600, 9.200000 
 20191110, 1700, 9.400000 
 20191110, 1800, 9.600000 
 20191110, 1900, 9.700000 
 20191110, 2000, 10.000000 
 20191110, 2100, 10.200000 
 20191110, 2200, 10.600000 
 20191110, 2300, 11.500000 
 20191111, 0000, 11.500000 
 20191111, 0100, 12.800000 
 20191111, 0200, 13.300000 
 20191111, 0300, 13.800000 
 20191111, 0400, 15.100000 
 20191111, 0500, 14.700000 
 20191111, 0600, 14.100000 
 20191111, 0700, 13.400000 
 20191111, 0800, 12.700000 
 20191111, 0900, 11.900000 
 20191111, 1000, 11.200000 
 20191111, 1100, 10.000000 
 20191111, 1200, 9.300000 
 20191111, 1300, 8.600000 
 20191111, 1400, 7.700000 
 20191111, 1500, 7.100000 
 20191111, 1600, 6.700000 
 20191111, 1700, 6.600000 
 20191111, 1800, 6.400000 
 20191111, 1900, 5.900000 
 20191111, 2000, 5.200000 
 20191111, 2100, 5.000000 
 20191111, 2200, 5.400000 
 20191111, 2300, 8.600000 
 20191112, 0000, 10.100000 
 20191112, 0100, 11.400000 
 20191112, 0200, 13.000000 
 20191112, 0300, 14.300000 
 20191112, 0400, 14.400000 
 20191112, 0500, 14.100000 
 20191112, 0600, 13.700000 
 20191112, 0700, 12.700000 
 20191112, 0800, 11.200000 
 20191112, 0900, 10.300000 
 20191112, 1000, 9.700000 
 20191112, 1100, 8.900000 
 20191112, 1200, 8.300000 
 20191112, 1300, 7.800000 
 20191112, 1400, 7.600000 
 20191112, 1500, 6.900000 
 20191112, 1600, 6.600000 
 20191112, 1700, 6.800000 
 20191112, 1800, 6.800000 
 20191112, 1900, 6.400000 
 20191112, 2000, 6.300000 
 20191112, 2100, 6.600000 
 20191112, 2200, 7.200000 
 20191112, 2300, 8.000000 
 20191113, 0000, 8.800000 
 20191113, 0100, 9.200000 
 20191113, 0200, 9.500000 
 20191113, 0300, 11.000000 
 20191113, 0400, 11.100000 
 20191113, 0500, 11.000000 
 20191113, 0600, 10.900000 
 20191113, 0700, 8.900000 
 20191113, 0800, 7.800000 
 20191113, 0900, 7.200000 
 20191113, 1000, 6.500000 
 20191113, 1100, 5.400000 
 20191113, 1200, 4.500000 
 20191113, 1300, 3.700000 
 20191113, 1400, 2.800000 
 20191113, 1500, 1.800000 
 20191113, 1600, 0.900000 
 20191113, 1700, 0.200000 
 20191113, 1800, -0.400000 
 20191113, 1900, -1.000000 
 20191113, 2000, -1.500000 
